device,detector,tsPeriodEnd,countPeriod,trafficAmount,reliabValue
tre123,pp_e2,2024-11-12T16:01:50+02:00,60,60.0,167.0
tre123,pp_e2,2024-11-12T16:00:50+02:00,60,60.0,169.0
tre123,a100_1,2024-11-12T16:29:50+02:00,60,360.0,133.0
tre123,a100_1,2024-11-12T16:28:50+02:00,60,300.0,105.0
tre123,a100_1,2024-11-12T16:27:50+02:00,60,300.0,103.0
tre123,a100_1,2024-11-12T16:26:50+02:00,60,720.0,133.0
tre123,a100_1,2024-11-12T16:25:50+02:00,60,540.0,162.0
tre123,a100_1,2024-11-12T16:24:50+02:00,60,240.0,115.0
tre123,a100_1,2024-11-12T16:23:50+02:00,60,600.0,111.0
tre123,a100_1,2024-11-12T16:22:50+02:00,60,300.0,136.0
tre123,a100_1,2024-11-12T16:21:50+02:00,60,300.0,146.0
tre123,a100_1,2024-11-12T16:20:50+02:00,60,300.0,170.0
tre123,a100_1,2024-11-12T16:19:50+02:00,60,600.0,161.0
tre123,a100_1,2024-11-12T16:18:50+02:00,60,960.0,181.0
tre123,a100_1,2024-11-12T16:17:50+02:00,60,420.0,132.0
tre123,a100_1,2024-11-12T16:16:50+02:00,60,600.0,141.0
tre123,a100_1,2024-11-12T16:15:50+02:00,60,780.0,164.0
tre123,a100_2,2024-11-12T16:29:50+02:00,60,180.0,133.0
tre123,a100_2,2024-11-12T16:28:50+02:00,60,0.0,105.0
tre123,a100_2,2024-11-12T16:27:50+02:00,60,0.0,103.0
tre123,a100_2,2024-11-12T16:26:50+02:00,60,240.0,133.0
tre123,a100_2,2024-11-12T16:25:50+02:00,60,300.0,162.0
tre123,a100_2,2024-11-12T16:24:50+02:00,60,120.0,115.0
tre123,a100_2,2024-11-12T16:23:50+02:00,60,120.0,111.0
tre123,a100_2,2024-11-12T16:22:50+02:00,60,180.0,136.0
tre123,a100_2,2024-11-12T16:21:50+02:00,60,300.0,146.0
tre123,a100_2,2024-11-12T16:20:50+02:00,60,240.0,170.0
tre123,a100_2,2024-11-12T16:19:50+02:00,60,180.0,161.0
tre123,a100_2,2024-11-12T16:18:50+02:00,60,240.0,181.0
tre123,a100_2,2024-11-12T16:17:50+02:00,60,360.0,132.0
tre123,a100_2,2024-11-12T16:16:50+02:00,60,300.0,141.0
tre123,a100_2,2024-11-12T16:15:50+02:00,60,240.0,164.0
tre123,c50,2024-11-12T16:29:50+02:00,60,180.0,133.0
tre123,c50,2024-11-12T16:28:50+02:00,60,180.0,105.0
tre123,c50,2024-11-12T16:27:50+02:00,60,180.0,103.0
tre123,c50,2024-11-12T16:26:50+02:00,60,60.0,133.0
tre123,c50,2024-11-12T16:25:50+02:00,60,300.0,162.0
tre123,c50,2024-11-12T16:24:50+02:00,60,60.0,115.0
tre123,c50,2024-11-12T16:23:50+02:00,60,180.0,111.0
tre123,c50,2024-11-12T16:22:50+02:00,60,240.0,136.0
tre123,c50,2024-11-12T16:21:50+02:00,60,240.0,146.0
tre123,c50,2024-11-12T16:20:50+02:00,60,240.0,170.0
tre123,c50,2024-11-12T16:19:50+02:00,60,120.0,161.0
tre123,c50,2024-11-12T16:18:50+02:00,60,300.0,181.0
tre123,c50,2024-11-12T16:17:50+02:00,60,60.0,132.0
tre123,c50,2024-11-12T16:16:50+02:00,60,0.0,141.0
tre123,c50,2024-11-12T16:15:50+02:00,60,240.0,164.0
tre123,d60,2024-11-12T16:29:50+02:00,60,60.0,133.0
tre123,d60,2024-11-12T16:28:50+02:00,60,240.0,105.0
tre123,d60,2024-11-12T16:27:50+02:00,60,120.0,103.0
tre123,d60,2024-11-12T16:26:50+02:00,60,0.0,133.0
tre123,d60,2024-11-12T16:25:50+02:00,60,60.0,162.0
tre123,d60,2024-11-12T16:24:50+02:00,60,60.0,115.0
tre123,d60,2024-11-12T16:23:50+02:00,60,120.0,111.0
tre123,d60,2024-11-12T16:22:50+02:00,60,120.0,136.0
tre123,d60,2024-11-12T16:21:50+02:00,60,180.0,146.0
tre123,d60,2024-11-12T16:20:50+02:00,60,120.0,170.0
tre123,d60,2024-11-12T16:19:50+02:00,60,60.0,161.0
tre123,d60,2024-11-12T16:18:50+02:00,60,120.0,181.0
tre123,d60,2024-11-12T16:17:50+02:00,60,180.0,132.0
tre123,d60,2024-11-12T16:16:50+02:00,60,180.0,141.0
tre123,d60,2024-11-12T16:15:50+02:00,60,0.0,164.0
tre123,pp_e1,2024-11-12T16:29:50+02:00,60,120.0,133.0
tre123,pp_e1,2024-11-12T16:28:50+02:00,60,0.0,105.0
tre123,pp_e1,2024-11-12T16:27:50+02:00,60,0.0,103.0
tre123,pp_e1,2024-11-12T16:26:50+02:00,60,60.0,133.0
tre123,pp_e1,2024-11-12T16:25:50+02:00,60,60.0,162.0
tre123,pp_e1,2024-11-12T16:24:50+02:00,60,60.0,115.0
tre123,pp_e1,2024-11-12T16:23:50+02:00,60,120.0,111.0
tre123,pp_e1,2024-11-12T16:22:50+02:00,60,0.0,136.0
tre123,pp_e1,2024-11-12T16:21:50+02:00,60,60.0,146.0
tre123,pp_e1,2024-11-12T16:20:50+02:00,60,120.0,170.0
tre123,pp_e1,2024-11-12T16:19:50+02:00,60,120.0,161.0
tre123,pp_e1,2024-11-12T16:18:50+02:00,60,60.0,181.0
tre123,pp_e1,2024-11-12T16:17:50+02:00,60,0.0,132.0
tre123,pp_e1,2024-11-12T16:16:50+02:00,60,0.0,141.0
tre123,pp_e1,2024-11-12T16:15:50+02:00,60,120.0,164.0
tre123,pp_e2,2024-11-12T16:29:50+02:00,60,120.0,133.0
tre123,pp_e2,2024-11-12T16:28:50+02:00,60,0.0,105.0
tre123,pp_e2,2024-11-12T16:27:50+02:00,60,0.0,103.0
tre123,pp_e2,2024-11-12T16:26:50+02:00,60,60.0,133.0
tre123,pp_e2,2024-11-12T16:25:50+02:00,60,60.0,162.0
tre123,pp_e2,2024-11-12T16:24:50+02:00,60,60.0,115.0
tre123,pp_e2,2024-11-12T16:23:50+02:00,60,120.0,111.0
tre123,pp_e2,2024-11-12T16:22:50+02:00,60,0.0,136.0
tre123,pp_e2,2024-11-12T16:21:50+02:00,60,60.0,146.0
tre123,pp_e2,2024-11-12T16:20:50+02:00,60,120.0,170.0
tre123,pp_e2,2024-11-12T16:19:50+02:00,60,120.0,161.0
tre123,pp_e2,2024-11-12T16:18:50+02:00,60,60.0,181.0
tre123,pp_e2,2024-11-12T16:17:50+02:00,60,0.0,132.0
tre123,pp_e2,2024-11-12T16:16:50+02:00,60,0.0,141.0
tre123,pp_e2,2024-11-12T16:15:50+02:00,60,120.0,164.0
tre123,a100_1,2024-11-12T16:44:50+02:00,60,120.0,130.0
tre123,a100_1,2024-11-12T16:43:50+02:00,60,720.0,134.0
tre123,a100_1,2024-11-12T16:42:50+02:00,60,300.0,117.0
tre123,a100_1,2024-11-12T16:41:50+02:00,60,300.0,120.0
tre123,a100_1,2024-11-12T16:40:50+02:00,60,240.0,88.0
tre123,a100_1,2024-11-12T16:39:50+02:00,60,480.0,137.0
tre123,a100_1,2024-11-12T16:38:50+02:00,60,300.0,139.0
tre123,a100_1,2024-11-12T16:37:50+02:00,60,300.0,123.0
tre123,a100_1,2024-11-12T16:36:50+02:00,60,240.0,123.0
tre123,a100_1,2024-11-12T16:35:50+02:00,60,420.0,92.0
tre123,a100_1,2024-11-12T16:34:50+02:00,60,360.0,139.0
tre123,a100_1,2024-11-12T16:33:50+02:00,60,420.0,139.0
tre123,a100_1,2024-11-12T16:32:50+02:00,60,360.0,131.0
tre123,a100_1,2024-11-12T16:31:50+02:00,60,,
tre123,a100_1,2024-11-12T16:30:50+02:00,60,480.0,136.0
tre123,a100_2,2024-11-12T16:44:50+02:00,60,120.0,130.0
tre123,a100_2,2024-11-12T16:43:50+02:00,60,240.0,134.0
tre123,a100_2,2024-11-12T16:42:50+02:00,60,180.0,117.0
tre123,a100_2,2024-11-12T16:41:50+02:00,60,120.0,120.0
tre123,a100_2,2024-11-12T16:40:50+02:00,60,0.0,88.0
tre123,a100_2,2024-11-12T16:39:50+02:00,60,360.0,137.0
tre123,a100_2,2024-11-12T16:38:50+02:00,60,240.0,139.0
tre123,a100_2,2024-11-12T16:37:50+02:00,60,180.0,123.0
tre123,a100_2,2024-11-12T16:36:50+02:00,60,120.0,123.0
tre123,a100_2,2024-11-12T16:35:50+02:00,60,180.0,92.0
tre123,a100_2,2024-11-12T16:34:50+02:00,60,240.0,139.0
tre123,a100_2,2024-11-12T16:33:50+02:00,60,180.0,139.0
tre123,a100_2,2024-11-12T16:32:50+02:00,60,0.0,131.0
tre123,a100_2,2024-11-12T16:31:50+02:00,60,,
tre123,a100_2,2024-11-12T16:30:50+02:00,60,120.0,136.0
tre123,c50,2024-11-12T16:44:50+02:00,60,480.0,130.0
tre123,c50,2024-11-12T16:43:50+02:00,60,0.0,134.0
tre123,c50,2024-11-12T16:42:50+02:00,60,60.0,117.0
tre123,c50,2024-11-12T16:41:50+02:00,60,180.0,120.0
tre123,c50,2024-11-12T16:40:50+02:00,60,120.0,88.0
tre123,c50,2024-11-12T16:39:50+02:00,60,180.0,137.0
tre123,c50,2024-11-12T16:38:50+02:00,60,360.0,139.0
tre123,c50,2024-11-12T16:37:50+02:00,60,240.0,123.0
tre123,c50,2024-11-12T16:36:50+02:00,60,120.0,123.0
tre123,c50,2024-11-12T16:35:50+02:00,60,60.0,92.0
tre123,c50,2024-11-12T16:34:50+02:00,60,120.0,139.0
tre123,c50,2024-11-12T16:33:50+02:00,60,120.0,139.0
tre123,c50,2024-11-12T16:32:50+02:00,60,240.0,131.0
tre123,c50,2024-11-12T16:31:50+02:00,60,,
tre123,c50,2024-11-12T16:30:50+02:00,60,180.0,136.0
tre123,d60,2024-11-12T16:44:50+02:00,60,120.0,130.0
tre123,d60,2024-11-12T16:43:50+02:00,60,0.0,134.0
tre123,d60,2024-11-12T16:42:50+02:00,60,240.0,117.0
tre123,d60,2024-11-12T16:41:50+02:00,60,180.0,120.0
tre123,d60,2024-11-12T16:40:50+02:00,60,0.0,88.0
tre123,d60,2024-11-12T16:39:50+02:00,60,0.0,137.0
tre123,d60,2024-11-12T16:38:50+02:00,60,60.0,139.0
tre123,d60,2024-11-12T16:37:50+02:00,60,240.0,123.0
tre123,d60,2024-11-12T16:36:50+02:00,60,120.0,123.0
tre123,d60,2024-11-12T16:35:50+02:00,60,180.0,92.0
tre123,d60,2024-11-12T16:34:50+02:00,60,0.0,139.0
tre123,d60,2024-11-12T16:33:50+02:00,60,0.0,139.0
tre123,d60,2024-11-12T16:32:50+02:00,60,0.0,131.0
tre123,d60,2024-11-12T16:31:50+02:00,60,,
tre123,d60,2024-11-12T16:30:50+02:00,60,0.0,136.0
tre123,pp_e1,2024-11-12T16:44:50+02:00,60,0.0,130.0
tre123,pp_e1,2024-11-12T16:43:50+02:00,60,0.0,134.0
tre123,pp_e1,2024-11-12T16:42:50+02:00,60,60.0,117.0
tre123,pp_e1,2024-11-12T16:41:50+02:00,60,0.0,120.0
tre123,pp_e1,2024-11-12T16:40:50+02:00,60,60.0,88.0
tre123,pp_e1,2024-11-12T16:39:50+02:00,60,60.0,137.0
tre123,pp_e1,2024-11-12T16:38:50+02:00,60,0.0,139.0
tre123,pp_e1,2024-11-12T16:37:50+02:00,60,120.0,123.0
tre123,pp_e1,2024-11-12T16:36:50+02:00,60,60.0,123.0
tre123,pp_e1,2024-11-12T16:35:50+02:00,60,0.0,92.0
tre123,pp_e1,2024-11-12T16:34:50+02:00,60,60.0,139.0
tre123,pp_e1,2024-11-12T16:33:50+02:00,60,240.0,139.0
tre123,pp_e1,2024-11-12T16:32:50+02:00,60,60.0,131.0
tre123,pp_e1,2024-11-12T16:31:50+02:00,60,,
tre123,pp_e1,2024-11-12T16:30:50+02:00,60,60.0,136.0
tre123,pp_e2,2024-11-12T16:44:50+02:00,60,0.0,130.0
tre123,pp_e2,2024-11-12T16:43:50+02:00,60,0.0,134.0
tre123,pp_e2,2024-11-12T16:42:50+02:00,60,60.0,117.0
tre123,pp_e2,2024-11-12T16:41:50+02:00,60,0.0,120.0
tre123,pp_e2,2024-11-12T16:40:50+02:00,60,60.0,88.0
tre123,pp_e2,2024-11-12T16:39:50+02:00,60,120.0,137.0
tre123,pp_e2,2024-11-12T16:38:50+02:00,60,0.0,139.0
tre123,pp_e2,2024-11-12T16:37:50+02:00,60,120.0,123.0
tre123,pp_e2,2024-11-12T16:36:50+02:00,60,60.0,123.0
tre123,pp_e2,2024-11-12T16:35:50+02:00,60,0.0,92.0
tre123,pp_e2,2024-11-12T16:34:50+02:00,60,60.0,139.0
tre123,pp_e2,2024-11-12T16:33:50+02:00,60,240.0,139.0
tre123,pp_e2,2024-11-12T16:32:50+02:00,60,60.0,131.0
tre123,pp_e2,2024-11-12T16:31:50+02:00,60,,
tre123,pp_e2,2024-11-12T16:30:50+02:00,60,60.0,136.0
tre123,a100_1,2024-11-12T16:59:50+02:00,60,120.0,67.0
tre123,a100_1,2024-11-12T16:58:50+02:00,60,360.0,102.0
tre123,a100_1,2024-11-12T16:57:50+02:00,60,120.0,75.0
tre123,a100_1,2024-11-12T16:56:50+02:00,60,360.0,108.0
tre123,a100_1,2024-11-12T16:55:50+02:00,60,240.0,100.0
tre123,a100_1,2024-11-12T16:54:50+02:00,60,300.0,108.0
tre123,a100_1,2024-11-12T16:53:50+02:00,60,240.0,81.0
tre123,a100_1,2024-11-12T16:52:50+02:00,60,240.0,139.0
tre123,a100_1,2024-11-12T16:51:50+02:00,60,300.0,145.0
tre123,a100_1,2024-11-12T16:50:50+02:00,60,660.0,144.0
tre123,a100_1,2024-11-12T16:49:50+02:00,60,240.0,147.0
tre123,a100_1,2024-11-12T16:48:50+02:00,60,360.0,127.0
tre123,a100_1,2024-11-12T16:47:50+02:00,60,300.0,116.0
tre123,a100_1,2024-11-12T16:46:50+02:00,60,420.0,114.0
tre123,a100_1,2024-11-12T16:45:50+02:00,60,360.0,112.0
tre123,a100_2,2024-11-12T16:59:50+02:00,60,60.0,67.0
tre123,a100_2,2024-11-12T16:58:50+02:00,60,120.0,102.0
tre123,a100_2,2024-11-12T16:57:50+02:00,60,180.0,75.0
tre123,a100_2,2024-11-12T16:56:50+02:00,60,180.0,108.0
tre123,a100_2,2024-11-12T16:55:50+02:00,60,180.0,100.0
tre123,a100_2,2024-11-12T16:54:50+02:00,60,180.0,108.0
tre123,a100_2,2024-11-12T16:53:50+02:00,60,0.0,81.0
tre123,a100_2,2024-11-12T16:52:50+02:00,60,180.0,139.0
tre123,a100_2,2024-11-12T16:51:50+02:00,60,0.0,145.0
tre123,a100_2,2024-11-12T16:50:50+02:00,60,60.0,144.0
tre123,a100_2,2024-11-12T16:49:50+02:00,60,300.0,147.0
tre123,a100_2,2024-11-12T16:48:50+02:00,60,60.0,127.0
tre123,a100_2,2024-11-12T16:47:50+02:00,60,60.0,116.0
tre123,a100_2,2024-11-12T16:46:50+02:00,60,180.0,114.0
tre123,a100_2,2024-11-12T16:45:50+02:00,60,120.0,112.0
tre123,c50,2024-11-12T16:59:50+02:00,60,60.0,67.0
tre123,c50,2024-11-12T16:58:50+02:00,60,60.0,102.0
tre123,c50,2024-11-12T16:57:50+02:00,60,60.0,75.0
tre123,c50,2024-11-12T16:56:50+02:00,60,0.0,108.0
tre123,c50,2024-11-12T16:55:50+02:00,60,60.0,100.0
tre123,c50,2024-11-12T16:54:50+02:00,60,60.0,108.0
tre123,c50,2024-11-12T16:53:50+02:00,60,60.0,81.0
tre123,c50,2024-11-12T16:52:50+02:00,60,240.0,139.0
tre123,c50,2024-11-12T16:51:50+02:00,60,240.0,145.0
tre123,c50,2024-11-12T16:50:50+02:00,60,180.0,144.0
tre123,c50,2024-11-12T16:49:50+02:00,60,60.0,147.0
tre123,c50,2024-11-12T16:48:50+02:00,60,180.0,127.0
tre123,c50,2024-11-12T16:47:50+02:00,60,240.0,116.0
tre123,c50,2024-11-12T16:46:50+02:00,60,180.0,114.0
tre123,c50,2024-11-12T16:45:50+02:00,60,60.0,112.0
tre123,d60,2024-11-12T16:59:50+02:00,60,120.0,67.0
tre123,d60,2024-11-12T16:58:50+02:00,60,120.0,102.0
tre123,d60,2024-11-12T16:57:50+02:00,60,0.0,75.0
tre123,d60,2024-11-12T16:56:50+02:00,60,180.0,108.0
tre123,d60,2024-11-12T16:55:50+02:00,60,0.0,100.0
tre123,d60,2024-11-12T16:54:50+02:00,60,60.0,108.0
tre123,d60,2024-11-12T16:53:50+02:00,60,0.0,81.0
tre123,d60,2024-11-12T16:52:50+02:00,60,0.0,139.0
tre123,d60,2024-11-12T16:51:50+02:00,60,120.0,145.0
tre123,d60,2024-11-12T16:50:50+02:00,60,300.0,144.0
tre123,d60,2024-11-12T16:49:50+02:00,60,60.0,147.0
tre123,d60,2024-11-12T16:48:50+02:00,60,60.0,127.0
tre123,d60,2024-11-12T16:47:50+02:00,60,120.0,116.0
tre123,d60,2024-11-12T16:46:50+02:00,60,0.0,114.0
tre123,d60,2024-11-12T16:45:50+02:00,60,120.0,112.0
tre123,pp_e1,2024-11-12T16:59:50+02:00,60,0.0,67.0
tre123,pp_e1,2024-11-12T16:58:50+02:00,60,0.0,102.0
tre123,pp_e1,2024-11-12T16:57:50+02:00,60,0.0,75.0
tre123,pp_e1,2024-11-12T16:56:50+02:00,60,0.0,108.0
tre123,pp_e1,2024-11-12T16:55:50+02:00,60,0.0,100.0
tre123,pp_e1,2024-11-12T16:54:50+02:00,60,120.0,108.0
tre123,pp_e1,2024-11-12T16:53:50+02:00,60,120.0,81.0
tre123,pp_e1,2024-11-12T16:52:50+02:00,60,60.0,139.0
tre123,pp_e1,2024-11-12T16:51:50+02:00,60,0.0,145.0
tre123,pp_e1,2024-11-12T16:50:50+02:00,60,60.0,144.0
tre123,pp_e1,2024-11-12T16:49:50+02:00,60,60.0,147.0
tre123,pp_e1,2024-11-12T16:48:50+02:00,60,0.0,127.0
tre123,pp_e1,2024-11-12T16:47:50+02:00,60,120.0,116.0
tre123,pp_e1,2024-11-12T16:46:50+02:00,60,0.0,114.0
tre123,pp_e1,2024-11-12T16:45:50+02:00,60,60.0,112.0
tre123,pp_e2,2024-11-12T16:59:50+02:00,60,0.0,67.0
tre123,pp_e2,2024-11-12T16:58:50+02:00,60,0.0,102.0
tre123,pp_e2,2024-11-12T16:57:50+02:00,60,0.0,75.0
tre123,pp_e2,2024-11-12T16:56:50+02:00,60,0.0,108.0
tre123,pp_e2,2024-11-12T16:55:50+02:00,60,0.0,100.0
tre123,pp_e2,2024-11-12T16:54:50+02:00,60,120.0,108.0
tre123,pp_e2,2024-11-12T16:53:50+02:00,60,120.0,81.0
tre123,pp_e2,2024-11-12T16:52:50+02:00,60,60.0,139.0
tre123,pp_e2,2024-11-12T16:51:50+02:00,60,0.0,145.0
tre123,pp_e2,2024-11-12T16:50:50+02:00,60,60.0,144.0
tre123,pp_e2,2024-11-12T16:49:50+02:00,60,60.0,147.0
tre123,pp_e2,2024-11-12T16:48:50+02:00,60,0.0,127.0
tre123,pp_e2,2024-11-12T16:47:50+02:00,60,120.0,116.0
tre123,pp_e2,2024-11-12T16:46:50+02:00,60,0.0,114.0
tre123,pp_e2,2024-11-12T16:45:50+02:00,60,60.0,112.0
tre125,b65_1,2024-11-12T16:14:50+02:00,60,300.0,114.0
tre125,b65_1,2024-11-12T16:13:50+02:00,60,300.0,45.0
tre125,b65_1,2024-11-12T16:12:50+02:00,60,180.0,92.0
tre125,b65_1,2024-11-12T16:11:50+02:00,60,540.0,89.0
tre125,b65_1,2024-11-12T16:10:50+02:00,60,120.0,83.0
tre125,b65_1,2024-11-12T16:09:50+02:00,60,600.0,112.0
tre125,b65_1,2024-11-12T16:08:50+02:00,60,180.0,83.0
tre125,b65_1,2024-11-12T16:07:50+02:00,60,360.0,108.0
tre125,b65_1,2024-11-12T16:06:50+02:00,60,240.0,109.0
tre125,b65_1,2024-11-12T16:05:50+02:00,60,360.0,85.0
tre125,b65_1,2024-11-12T16:04:50+02:00,60,420.0,80.0
tre125,b65_1,2024-11-12T16:03:50+02:00,60,180.0,80.0
tre125,b65_1,2024-11-12T16:02:50+02:00,60,360.0,108.0
tre125,b65_1,2024-11-12T16:01:50+02:00,60,180.0,77.0
tre125,b65_1,2024-11-12T16:00:50+02:00,60,420.0,107.0
tre125,b65_2,2024-11-12T16:14:50+02:00,60,60.0,114.0
tre125,b65_2,2024-11-12T16:13:50+02:00,60,0.0,45.0
tre125,b65_2,2024-11-12T16:12:50+02:00,60,120.0,92.0
tre125,b65_2,2024-11-12T16:11:50+02:00,60,180.0,89.0
tre125,b65_2,2024-11-12T16:10:50+02:00,60,300.0,83.0
tre125,b65_2,2024-11-12T16:09:50+02:00,60,300.0,112.0
tre125,b65_2,2024-11-12T16:08:50+02:00,60,120.0,83.0
tre125,b65_2,2024-11-12T16:07:50+02:00,60,420.0,108.0
tre125,b65_2,2024-11-12T16:06:50+02:00,60,180.0,109.0
tre125,b65_2,2024-11-12T16:05:50+02:00,60,120.0,85.0
tre125,b65_2,2024-11-12T16:04:50+02:00,60,0.0,80.0
tre125,b65_2,2024-11-12T16:03:50+02:00,60,0.0,80.0
tre125,b65_2,2024-11-12T16:02:50+02:00,60,240.0,108.0
tre125,b65_2,2024-11-12T16:01:50+02:00,60,180.0,77.0
tre125,b65_2,2024-11-12T16:00:50+02:00,60,240.0,107.0
tre125,c25,2024-11-12T16:14:50+02:00,60,60.0,114.0
tre125,c25,2024-11-12T16:13:50+02:00,60,60.0,45.0
tre125,c25,2024-11-12T16:12:50+02:00,60,180.0,92.0
tre125,c25,2024-11-12T16:11:50+02:00,60,0.0,89.0
tre125,c25,2024-11-12T16:10:50+02:00,60,0.0,83.0
tre125,c25,2024-11-12T16:09:50+02:00,60,60.0,112.0
tre125,c25,2024-11-12T16:08:50+02:00,60,120.0,83.0
tre125,c25,2024-11-12T16:07:50+02:00,60,120.0,108.0
tre125,c25,2024-11-12T16:06:50+02:00,60,120.0,109.0
tre125,c25,2024-11-12T16:05:50+02:00,60,240.0,85.0
tre125,c25,2024-11-12T16:04:50+02:00,60,120.0,80.0
tre125,c25,2024-11-12T16:03:50+02:00,60,240.0,80.0
tre125,c25,2024-11-12T16:02:50+02:00,60,120.0,108.0
tre125,c25,2024-11-12T16:01:50+02:00,60,180.0,77.0
tre125,c25,2024-11-12T16:00:50+02:00,60,120.0,107.0
tre125,b65_1,2024-11-12T16:29:50+02:00,60,240.0,67.0
tre125,b65_1,2024-11-12T16:28:50+02:00,60,360.0,76.0
tre125,b65_1,2024-11-12T16:27:50+02:00,60,0.0,61.0
tre125,b65_1,2024-11-12T16:26:50+02:00,60,60.0,96.0
tre125,b65_1,2024-11-12T16:25:50+02:00,60,480.0,79.0
tre125,b65_1,2024-11-12T16:24:50+02:00,60,360.0,102.0
tre125,b65_1,2024-11-12T16:23:50+02:00,60,420.0,93.0
tre125,b65_1,2024-11-12T16:22:50+02:00,60,60.0,81.0
tre125,b65_1,2024-11-12T16:21:50+02:00,60,660.0,110.0
tre125,b65_1,2024-11-12T16:20:50+02:00,60,780.0,112.0
tre125,b65_1,2024-11-12T16:19:50+02:00,60,180.0,97.0
tre125,b65_1,2024-11-12T16:18:50+02:00,60,720.0,125.0
tre125,b65_1,2024-11-12T16:17:50+02:00,60,180.0,90.0
tre125,b65_1,2024-11-12T16:16:50+02:00,60,300.0,99.0
tre125,b65_1,2024-11-12T16:15:50+02:00,60,300.0,75.0
tre125,b65_2,2024-11-12T16:29:50+02:00,60,0.0,67.0
tre125,b65_2,2024-11-12T16:28:50+02:00,60,240.0,76.0
tre125,b65_2,2024-11-12T16:27:50+02:00,60,0.0,61.0
tre125,b65_2,2024-11-12T16:26:50+02:00,60,120.0,96.0
tre125,b65_2,2024-11-12T16:25:50+02:00,60,120.0,79.0
tre125,b65_2,2024-11-12T16:24:50+02:00,60,120.0,102.0
tre125,b65_2,2024-11-12T16:23:50+02:00,60,120.0,93.0
tre125,b65_2,2024-11-12T16:22:50+02:00,60,120.0,81.0
tre125,b65_2,2024-11-12T16:21:50+02:00,60,240.0,110.0
tre125,b65_2,2024-11-12T16:20:50+02:00,60,240.0,112.0
tre125,b65_2,2024-11-12T16:19:50+02:00,60,120.0,97.0
tre125,b65_2,2024-11-12T16:18:50+02:00,60,60.0,125.0
tre125,b65_2,2024-11-12T16:17:50+02:00,60,120.0,90.0
tre125,b65_2,2024-11-12T16:16:50+02:00,60,240.0,99.0
tre125,b65_2,2024-11-12T16:15:50+02:00,60,0.0,75.0
tre125,c25,2024-11-12T16:29:50+02:00,60,60.0,67.0
tre125,c25,2024-11-12T16:28:50+02:00,60,0.0,76.0
tre125,c25,2024-11-12T16:27:50+02:00,60,0.0,61.0
tre125,c25,2024-11-12T16:26:50+02:00,60,120.0,96.0
tre125,c25,2024-11-12T16:25:50+02:00,60,0.0,79.0
tre125,c25,2024-11-12T16:24:50+02:00,60,180.0,102.0
tre125,c25,2024-11-12T16:23:50+02:00,60,0.0,93.0
tre125,c25,2024-11-12T16:22:50+02:00,60,0.0,81.0
tre125,c25,2024-11-12T16:21:50+02:00,60,180.0,110.0
tre125,c25,2024-11-12T16:20:50+02:00,60,240.0,112.0
tre125,c25,2024-11-12T16:19:50+02:00,60,60.0,97.0
tre125,c25,2024-11-12T16:18:50+02:00,60,120.0,125.0
tre125,c25,2024-11-12T16:17:50+02:00,60,60.0,90.0
tre125,c25,2024-11-12T16:16:50+02:00,60,60.0,99.0
tre125,c25,2024-11-12T16:15:50+02:00,60,60.0,75.0
tre125,b65_1,2024-11-12T16:44:50+02:00,60,840.0,123.0
tre125,b65_1,2024-11-12T16:43:50+02:00,60,180.0,81.0
tre125,b65_1,2024-11-12T16:42:50+02:00,60,240.0,79.0
tre125,b65_1,2024-11-12T16:41:50+02:00,60,300.0,80.0
tre125,b65_1,2024-11-12T16:40:50+02:00,60,120.0,36.0
tre125,b65_1,2024-11-12T16:39:50+02:00,60,300.0,89.0
tre125,b65_1,2024-11-12T16:38:50+02:00,60,300.0,76.0
tre125,b65_1,2024-11-12T16:37:50+02:00,60,240.0,50.0
tre125,b65_1,2024-11-12T16:36:50+02:00,60,480.0,73.0
tre125,b65_1,2024-11-12T16:35:50+02:00,60,420.0,101.0
tre125,b65_1,2024-11-12T16:34:50+02:00,60,180.0,87.0
tre125,b65_1,2024-11-12T16:33:50+02:00,60,120.0,82.0
tre125,b65_1,2024-11-12T16:32:50+02:00,60,300.0,84.0
tre125,b65_1,2024-11-12T16:31:50+02:00,60,540.0,86.0
tre125,b65_1,2024-11-12T16:30:50+02:00,60,600.0,87.0
tre125,b65_2,2024-11-12T16:44:50+02:00,60,180.0,123.0
tre125,b65_2,2024-11-12T16:43:50+02:00,60,180.0,81.0
tre125,b65_2,2024-11-12T16:42:50+02:00,60,0.0,79.0
tre125,b65_2,2024-11-12T16:41:50+02:00,60,60.0,80.0
tre125,b65_2,2024-11-12T16:40:50+02:00,60,0.0,36.0
tre125,b65_2,2024-11-12T16:39:50+02:00,60,120.0,89.0
tre125,b65_2,2024-11-12T16:38:50+02:00,60,60.0,76.0
tre125,b65_2,2024-11-12T16:37:50+02:00,60,120.0,50.0
tre125,b65_2,2024-11-12T16:36:50+02:00,60,60.0,73.0
tre125,b65_2,2024-11-12T16:35:50+02:00,60,300.0,101.0
tre125,b65_2,2024-11-12T16:34:50+02:00,60,0.0,87.0
tre125,b65_2,2024-11-12T16:33:50+02:00,60,300.0,82.0
tre125,b65_2,2024-11-12T16:32:50+02:00,60,240.0,84.0
tre125,b65_2,2024-11-12T16:31:50+02:00,60,120.0,86.0
tre125,b65_2,2024-11-12T16:30:50+02:00,60,60.0,87.0
tre125,c25,2024-11-12T16:44:50+02:00,60,60.0,123.0
